Table 13,,,,,,,,,,,,,
Hate Crime Incidents,,,,,,,,,,,,,
"per Bias Motivation and Quarter
",,,,,,,,,,,,,
"by State, Federal, and Agency, 2019",,,,,,,,,,,,,
State,Agency type,Agency name,Number of incidents per bias motivation,,,,,,Number of incidents per quarter,,,,Population1
,,,"Race/
Ethnicity/
Ancestry",Religion,"Sexual
orientation",Disability,Gender,"Gender
identity","1st
quarter","2nd
quarter","3rd
quarter","4th
quarter",
,,Sunny Isles Beach,0,0,1,0,0,0,0,1,0,0,"22,476"
,,Sunrise,0,1,0,0,0,0,1,0,0,0,"96,919"
,,Tampa,0,2,0,0,0,0,1,1,0,0,"400,501"
,,Temple Terrace,1,0,0,0,0,0,0,0,0,1,"26,725"
,,Titusville,0,1,0,0,0,0,0,0,0,1,"46,866"
,,Weston,0,1,0,0,0,0,0,0,0,1,"71,946"
,,Winter Garden,2,0,0,0,0,0,0,2,0,0,"46,750"
,Metropolitan Counties,,15,4,8,0,0,0,,,,,
,,Alachua,0,0,1,0,0,0,0,0,1,0,
,,Bay,1,0,0,0,0,0,1,0,0,0,
,,Lake,2,0,0,0,0,0,2,0,0,0,
,,Lee,5,0,0,0,0,0,1,0,2,2,
,,Miami-Dade,0,3,2,0,0,0,1,2,,2,
,,Orange,1,1,1,0,0,0,0,2,0,1,
,,Osceola,1,0,1,0,0,0,1,0,1,0,
,,Pasco,1,0,1,0,0,0,1,1,0,0,
,,Santa Rosa,0,0,1,0,0,0,0,0,0,1,
,,Sarasota,1,0,0,0,0,0,0,0,0,1,
,,St. Johns,1,0,0,0,0,0,0,0,0,1,
,,Sumter,1,0,1,0,0,0,2,0,0,0,
,,Volusia,1,0,0,0,0,0,1,0,0,0,
,Other Agencies,,1,0,0,0,0,0,,,,,
,,Fort Lauderdale Airport,1,0,0,0,0,0,0,0,1,0,
Georgia,Total,,77,9,6,4,3,3,,,,,
,Cities,,48,5,3,1,1,1,,,,,
,,Albany,1,0,0,0,0,0,0,0,1,0,"74,989"
,,Atlanta,0,1,0,0,0,0,1,0,0,,"507,369"
,,Brookhaven,1,0,1,0,0,0,0,0,0,2,"54,734"
,,Cartersville,1,0,0,0,0,0,1,0,0,0,"21,322"
,,College Park,1,0,0,0,0,0,0,0,0,1,"15,278"
,,Columbus,1,1,0,0,0,0,,1,1,,"194,356"
,,Douglasville,2,0,0,0,0,0,0,0,0,2,"34,609"
,,Dunwoody,3,0,1,0,0,0,2,1,0,1,"49,868"
,,Emerson,0,1,0,0,0,0,0,0,1,0,"1,603"
,,Fayetteville,0,0,0,0,1,0,0,0,0,1,"18,041"
,,Garden City,1,0,0,0,0,0,1,0,0,0,"8,854"
,,Glennville,0,0,1,0,0,0,0,0,0,1,"5,084"
,,Griffin,3,0,0,0,0,0,0,0,0,3,"22,840"
,,Johns Creek,2,0,0,0,0,0,0,0,0,2,"85,258"
,,Kennesaw,3,1,0,0,0,0,0,0,0,4,"34,641"
,,Lilburn,1,0,0,0,0,0,0,0,0,1,"12,769"
,,Manchester,2,0,0,0,0,0,0,1,1,0,"3,958"
,,Marietta,1,0,0,0,0,0,0,0,0,1,"61,324"
,,Milledgeville,4,0,0,0,0,0,0,0,0,4,"18,655"
,,Monroe,1,0,0,0,0,0,0,0,0,1,"13,662"
,,Newnan,1,0,0,0,0,0,0,0,0,1,"40,720"
,,Omega,0,0,0,0,0,1,,,,1,"1,222"
,,Sandy Springs,4,1,0,1,0,0,0,1,1,4,"110,760"
,,Smyrna,2,0,0,0,0,0,0,0,0,2,"57,423"
,,Snellville,1,0,0,0,0,0,0,0,0,1,"20,113"
,,Sparta,4,0,0,0,0,0,0,0,0,4,"1,209"
,,Suwanee,1,0,0,0,0,0,0,1,0,0,"21,331"
,,Warner Robins,7,0,0,0,0,0,0,0,0,7,"76,623"
,Universities and Colleges,,4,0,0,0,0,0,,,,,
,,Fort Valley State University,4,0,0,0,0,0,0,0,0,4,"3,044"
,Metropolitan Counties,,19,3,3,1,1,2,,,,,
,,Cherokee,0,1,0,0,0,0,0,0,0,1,
,,Cobb County Police Department,11,1,2,0,0,0,3,4,2,5,
,,Coweta,0,0,1,0,0,0,0,0,1,0,
,,Douglas,1,0,0,0,0,1,0,0,0,2,
,,Fayette,1,0,0,0,0,0,0,0,0,1,
,,Forsyth,2,0,0,0,0,0,0,0,0,2,
,,Hall,1,0,0,1,0,0,0,1,1,0,
,,Haralson,1,0,0,0,0,0,,,0,1,
,,Lee,0,0,0,0,1,0,0,0,1,0,
,,Murray,0,1,0,0,0,0,,0,0,1,
,,Newton,0,0,0,0,0,1,0,0,1,0,
,,Paulding,1,0,0,0,0,0,0,0,0,1,
,,Whitfield,1,0,0,0,0,0,0,0,1,,
,Nonmetropolitan Counties,,4,0,0,1,1,0,,,,,
,,Banks,0,0,0,1,0,0,1,0,0,,
,,Decatur,1,0,0,0,0,0,0,0,0,1,
,,Fannin,1,0,0,0,0,0,0,0,0,1,
,,Montgomery,1,0,0,0,0,0,,,1,0,
,,Pierce,1,0,0,0,1,0,2,0,0,0,
,Other Agencies,,2,1,0,1,0,0,,,,,
,,Atlanta Public Schools,1,0,0,0,0,0,0,0,0,1,
,,Fulton County School System,0,1,0,1,0,0,0,0,0,2,
,,Gwinnett County Public Schools,1,0,0,0,0,0,0,0,1,0,
Hawaii,Total,,30,2,9,0,0,0,,,,,
,Cities,,30,2,9,0,0,0,,,,,
,,Honolulu,30,2,9,0,0,0,15,7,12,7,"974,902"
Idaho,Total,,18,1,4,1,0,0,,,,,
,Cities,,12,0,4,0,0,0,,,,,
,,Boise,6,0,2,0,0,0,3,2,1,2,"231,314"
,,Chubbuck,1,0,0,0,0,0,1,0,0,0,"15,490"
,,Coeur d'Alene,3,0,0,0,0,0,0,0,0,3,"52,256"
,,Jerome,1,0,0,0,0,0,1,0,0,0,"11,921"
,,Pocatello,0,0,1,0,0,0,0,1,0,0,"56,514"
,,Post Falls,1,0,1,0,0,0,1,0,1,0,"35,649"
,Metropolitan Counties,,3,0,0,1,0,0,,,,,
,,Bonneville,3,0,0,1,0,0,0,3,0,1,
,Nonmetropolitan Counties,,3,1,0,0,0,0,,,,,
,,Cassia,3,0,0,0,0,0,0,1,2,0,
,,Idaho,0,1,0,0,0,0,1,0,0,0,
Illinois,Total,,34,9,17,0,0,6,,,,,
,Cities,,30,9,17,0,0,6,,,,,
,,Aurora,0,1,0,0,0,0,0,0,0,1,"199,784"
,,Bartonville,0,0,1,0,0,0,1,0,0,0,"6,137"
,,Bloomingdale,0,1,0,0,0,0,1,0,,0,"21,872"
,,Bolingbrook,0,0,2,0,0,0,0,1,,1,"75,394"
,,Chicago2,18,5,11,0,0,6,13,17,9,0,"2,707,064"
,,DeKalb,1,0,0,0,0,0,0,1,0,0,"42,428"
,,Elk Grove Village,1,0,0,0,0,0,0,1,0,0,"32,371"
,,Fairview Heights,1,0,0,0,0,0,0,0,0,1,"16,368"
,,Farmington,1,0,0,0,0,0,0,1,0,0,"2,236"
,,Galesburg,0,1,0,0,0,0,1,0,0,0,"30,220"
,,Genoa,0,1,0,0,0,0,0,1,0,,"5,211"
,,Hoopeston,1,0,0,0,0,0,1,0,0,0,"5,046"
,,Joliet,0,0,1,0,0,0,1,0,0,0,"148,155"
,,Montgomery,1,0,0,0,0,0,0,0,1,0,"19,927"
,,Pingree Grove,1,0,0,0,0,0,0,0,1,0,"9,765"
,,Pontiac,1,0,0,0,0,0,1,0,0,0,"11,211"
,,Rockford,1,0,2,0,0,0,1,1,1,0,"145,719"
,,Springfield,1,0,0,0,0,0,0,0,0,1,"114,393"
,,Steger,1,0,0,0,0,0,0,1,0,0,"9,301"
,,Streamwood,1,0,0,0,0,0,0,0,1,0,"39,529"
,Metropolitan Counties,,4,0,0,0,0,0,,,,,
,,Lake,1,0,0,0,0,0,0,,,1,
,,Peoria,2,0,0,0,0,0,0,1,1,0,
,,Sangamon,1,0,0,0,0,0,0,1,0,0,
Indiana,Total,,47,13,14,0,0,2,,,,,
,Cities,,43,11,10,0,0,2,,,,,
,,Bloomington,1,0,0,0,0,0,1,0,0,0,"85,542"
,,Columbus,2,0,1,0,0,0,0,1,0,2,"47,991"
,,Evansville,1,0,0,0,0,0,,1,,,"117,700"
,,Fort Wayne,1,1,1,0,0,0,1,1,1,0,"269,366"
,,Frankfort,1,0,0,0,0,0,,,1,,"15,759"
,,Hammond,5,0,1,0,0,0,2,1,3,,"75,201"
,,Hobart,2,0,0,0,0,0,0,0,1,1,"27,880"
,,Indianapolis,13,5,3,0,0,1,5,3,8,6,"883,699"
,,Lafayette,6,2,2,0,0,0,,4,4,2,"72,585"
,,Leavenworth,0,0,1,0,0,0,,0,,1,232
,,Linton,1,1,0,0,0,0,,0,2,,"5,185"
,,Plainfield2,3,0,1,0,0,0,,,2,1,"35,317"
,,Schererville,0,1,0,0,0,0,,1,0,0,"28,412"
,,South Bend,4,1,0,0,0,1,2,1,2,1,"101,944"
,,Terre Haute,3,0,0,0,0,0,1,0,2,0,"60,749"
,Universities and Colleges,,0,1,1,0,0,0,,,,,
,,Butler University,0,0,1,0,0,0,1,,,,"5,306"
,,University of Indianapolis3,0,1,0,0,0,0,,,1,0,
,Metropolitan Counties,,4,1,2,0,0,0,,,,,
,,La Porte,1,0,0,0,0,0,0,0,1,0,
,,Madison,1,0,0,0,0,0,0,0,0,1,
,,Porter,0,1,0,0,0,0,0,0,1,0,
,,St. Joseph,1,0,0,0,0,0,0,0,0,1,
,,Vigo,1,0,2,0,0,0,0,0,2,1,
,State Police Agencies,,0,0,1,0,0,0,,,,,
,,State Police:,,,,,,,,,,,
,,Greene County,0,0,1,0,0,0,0,0,1,0,
Iowa,Total,,6,0,4,0,0,0,,,,,
,Cities,,5,0,4,0,0,0,,,,,
,,Ames,0,0,2,0,0,0,0,1,1,0,"68,237"
,,Clive,0,0,1,0,0,0,0,0,0,1,"17,305"
,,Davenport,1,0,0,0,0,0,0,0,0,1,"102,392"
,,Dubuque,1,0,0,0,0,0,0,0,1,0,"57,973"
,,Iowa City,2,0,0,0,0,0,0,2,0,0,"77,390"
,,Sioux City,0,0,1,0,0,0,1,0,0,0,"82,339"
,,Waterloo,1,0,0,0,0,0,0,0,1,0,"67,723"
,Universities and Colleges,,1,0,0,0,0,0,,,,,
,,Iowa State University,1,0,0,0,0,0,0,0,0,1,"39,108"
Kansas,Total,,38,27,7,3,1,2,,,,,
,Cities,,32,12,5,3,0,2,,,,,
,,Atchison,1,0,0,0,0,0,0,1,0,0,"10,509"
,,Basehor,0,1,0,0,0,0,0,0,0,1,"6,418"
,,Bel Aire,0,1,0,0,0,0,1,0,0,0,"8,252"
,,Bonner Springs,1,0,0,0,0,0,0,1,0,0,"7,850"
,,Cherryvale,0,1,0,0,0,0,0,1,0,0,"2,127"
,,Clay Center,0,0,0,1,0,0,0,0,1,0,"3,946"
,,Coffeyville,0,1,0,0,0,0,0,0,0,1,"9,260"
,,Columbus,1,0,0,0,0,0,0,0,0,1,"3,042"
,,Concordia,1,0,1,0,0,0,0,0,0,2,"4,904"
,,Dodge City,2,0,0,0,0,0,0,1,0,1,"27,314"
,,El Dorado,1,0,0,0,0,0,0,0,1,0,"12,899"
,,Garden City,1,0,1,0,0,0,2,0,0,0,"26,509"
,,Gardner,1,0,0,0,0,0,0,0,1,0,"22,229"
,,Garnett,1,0,0,0,0,0,0,0,0,1,"3,244"
,,Goodland,0,1,0,0,0,0,1,0,0,0,"4,374"
,,Hays,1,0,0,0,0,0,0,0,1,0,"20,894"
,,Haysville,0,1,0,0,0,0,1,0,0,0,"11,319"
,,Hiawatha,1,1,0,0,0,0,0,1,1,0,"3,119"
,,Hillsboro,1,0,0,1,0,0,2,0,0,0,"2,814"
,,Hoisington,1,0,0,0,0,0,0,1,0,0,"2,486"
,,Hutchinson,2,0,0,0,0,0,1,0,1,0,"40,431"
,,Independence,0,0,1,0,0,0,0,0,1,0,"8,497"
,,Larned,1,0,0,0,0,0,0,1,0,0,"3,739"
,,Leavenworth,2,0,0,0,0,0,0,0,2,0,"36,149"
,,Leawood,0,0,0,1,0,0,1,0,0,0,"35,052"
,,Lindsborg,0,1,0,0,0,0,0,1,0,0,"3,269"
,,Maize,0,1,0,0,0,0,1,0,0,0,"4,836"
,,Paola,1,0,0,0,0,0,0,1,0,0,"5,676"
,,Salina,6,0,0,0,0,2,1,6,0,1,"46,567"
,,Shawnee,2,0,0,0,0,0,0,1,1,0,"66,300"
,,Tonganoxie,1,1,0,0,0,0,1,0,0,1,"5,591"
,,Topeka,1,0,0,0,0,0,1,0,0,0,"125,655"
,,Valley Center,0,1,0,0,0,0,0,0,1,0,"7,376"
,,Wichita,2,0,2,0,0,0,1,0,2,1,"390,080"
,,Winfield,0,1,0,0,0,0,0,0,0,1,"12,023"
,Universities and Colleges,,2,0,0,0,0,0,,,,,
,,University of Kansas:,,,,,,,,,,,
,,Main Campus,1,0,0,0,0,0,1,0,0,0,"31,136"
,,Medical Center3,1,0,0,0,0,0,1,0,0,0,
,Metropolitan Counties,,1,6,1,0,1,0,,,,,
,,Doniphan,0,1,0,0,0,0,0,0,1,0,
,,Jefferson,0,2,0,0,1,0,0,2,1,0,
,,Johnson,1,0,0,0,0,0,0,1,0,0,
,,Pottawatomie,0,1,0,0,0,0,0,1,0,0,
,,Riley County Police Department,0,0,1,0,0,0,0,0,1,0,
,,Sedgwick,0,2,0,0,0,0,0,2,0,0,
,Nonmetropolitan Counties,,2,7,1,0,0,0,,,,,
,,Barton,0,1,0,0,0,0,0,1,0,0,
,,Edwards,0,1,0,0,0,0,1,0,0,0,
,,Labette,0,3,0,0,0,0,1,1,0,1,
,,McPherson,0,1,0,0,0,0,1,0,0,0,
,,Nemaha,0,1,1,0,0,0,0,1,1,0,
,,Saline,1,0,0,0,0,0,0,0,0,1,
,,Thomas,1,0,0,0,0,0,0,1,0,0,
,State Police Agencies,,1,1,0,0,0,0,,,,,
,,Highway Patrol:,,,,,,,,,,,
,,Troop B,1,0,0,0,0,0,1,0,0,0,
,,Troop C,0,1,0,0,0,0,0,1,0,0,
,Other Agencies,,0,1,0,0,0,0,,,,,
,,Kansas Department of Wildlife and Parks,0,1,0,0,0,0,1,0,0,0,
Kentucky,Total,,114,12,19,1,2,4,,,,,
,Cities,,78,7,10,1,1,3,,,,,
,,Ashland,3,0,0,0,0,0,2,1,0,0,"20,222"
,,Audubon Park,1,0,0,0,0,0,0,1,0,0,"1,504"
,,Berea,2,0,0,0,0,0,1,1,0,0,"16,074"
,,Bowling Green,3,0,1,0,0,0,0,2,0,2,"69,627"
,,Campbellsville,2,0,0,0,0,0,0,0,1,1,"11,488"
,,Covington,8,0,0,0,0,0,6,0,0,2,"40,350"
,,Edgewood,1,0,0,0,0,0,0,0,0,1,"8,749"
,,Erlanger,1,0,0,0,0,0,1,0,0,0,"23,116"
,,Florence,2,0,0,1,0,0,1,1,0,1,"32,848"
,,Frankfort,3,0,0,0,0,0,2,0,1,0,"27,723"
,,Georgetown,3,0,0,0,0,0,2,1,0,0,"35,106"
,,Glasgow,1,0,0,0,0,0,1,0,0,0,"14,475"
,,Hodgenville,1,0,0,0,0,0,1,0,0,0,"3,239"
,,Hopkinsville,2,0,0,0,0,0,1,1,0,0,"30,895"
,,Jeffersontown,1,0,1,0,0,0,1,1,0,0,"28,015"
,,La Grange,1,0,0,0,0,0,1,0,0,0,"9,080"
,,Leitchfield,1,0,1,0,0,0,2,0,0,0,"6,852"
,,Lexington2,15,1,2,0,0,0,4,5,5,3,"326,070"
,,Louisville Metro,4,4,2,0,0,1,2,3,2,4,"675,501"
,,Mayfield,1,0,0,0,0,0,0,0,1,0,"9,851"
,,Maysville,2,0,0,0,0,0,0,2,0,0,"8,750"
,,Morehead,1,0,0,0,0,0,0,0,0,1,"7,736"
,,Newport,1,0,1,0,0,0,1,0,0,1,"14,965"
,,Nicholasville,1,0,0,0,0,0,1,0,0,0,"31,188"
,,Owensboro,5,0,0,0,0,0,0,0,4,1,"60,107"
,,Paducah,3,2,1,0,0,0,1,2,2,1,"24,832"
,,Radcliff,2,0,0,0,0,0,0,0,2,0,"22,998"
,,Richmond,1,0,0,0,0,0,1,0,0,0,"36,458"
,,Russell Springs,1,0,0,0,0,0,0,1,0,0,"2,632"
,,Shively,2,0,0,0,0,0,0,1,1,0,"15,845"
,,Simpsonville,0,0,1,0,0,0,1,0,0,0,"2,945"
,,Stanton,1,0,0,0,0,0,0,1,0,0,"2,651"
,,St. Matthews,0,0,0,0,1,0,0,0,0,1,"18,275"
,,Versailles,1,0,0,0,0,1,1,0,0,1,"26,625"
,,West Buechel,1,0,0,0,0,0,1,0,0,0,"1,285"
,,Winchester,0,0,0,0,0,1,0,1,0,0,"18,605"
,Universities and Colleges,,3,0,1,0,0,0,,,,,
,,University of Kentucky,1,0,0,0,0,0,1,0,0,0,"31,102"
,,University of Louisville,1,0,1,0,0,0,1,0,0,1,"24,828"
,,Western Kentucky University,1,0,0,0,0,0,0,0,0,1,"24,560"
,Metropolitan Counties,,9,2,5,0,1,0,,,,,
,,Boone2,4,1,3,0,1,0,1,2,3,1,
,,Bourbon,0,0,1,0,0,0,0,0,1,0,
,,Campbell County Police Department,1,0,0,0,0,0,0,0,1,0,
,,Christian,1,0,0,0,0,0,1,0,0,0,
,,Daviess,1,0,0,0,0,0,0,1,0,0,
,,Grant,1,0,0,0,0,0,1,0,0,0,
,,Hardin,1,0,0,0,0,0,0,1,0,0,
,,Warren,0,1,1,0,0,0,1,0,1,0,
,Nonmetropolitan Counties,,13,1,2,0,0,0,,,,,
,,Boyle,2,0,0,0,0,0,2,0,0,0,
,,Franklin,1,0,0,0,0,0,1,0,0,0,
,,Fulton,0,0,1,0,0,0,0,0,0,1,
,,Harrison,1,0,0,0,0,0,0,1,0,0,
,,Hopkins,2,0,0,0,0,0,1,0,0,1,
,,Knox2,1,1,0,0,0,0,0,0,0,1,
,,Logan,0,0,1,0,0,0,1,0,0,0,
,,Madison,1,0,0,0,0,0,0,0,0,1,
,,Marshall,1,0,0,0,0,0,1,0,0,0,
,,McCracken,2,0,0,0,0,0,0,0,1,1,
,,Pulaski,1,0,0,0,0,0,1,0,0,0,
,,Todd,1,0,0,0,0,0,0,0,0,1,
,State Police Agencies,,6,2,1,0,0,0,,,,,
,,State Police:,,,,,,,,,,,
,,Bowling Green,2,0,0,0,0,0,1,0,1,0,
,,Elizabethtown2,2,2,0,0,0,0,0,0,1,2,
,,Mayfield2,1,0,1,0,0,0,0,1,0,0,
,,Richmond,1,0,0,0,0,0,0,1,0,0,
,Other Agencies,,5,0,0,0,0,1,,,,,
,,Fayette County Schools,1,0,0,0,0,0,0,1,0,0,
,,Greater Hardin County Narcotics Task Force,1,0,0,0,0,0,1,0,0,0,
,,Jefferson County School District,2,0,0,0,0,1,0,1,1,1,
,,Metcalfe County Schools,1,0,0,0,0,0,,0,0,1,
Louisiana,Total,,9,8,7,2,0,0,,,,,
,Cities,,3,3,4,1,0,0,,,,,
,,Baton Rouge,0,0,1,0,0,0,0,1,0,0,"220,648"
,,New Orleans,2,0,3,0,0,0,2,1,1,1,"394,498"
,,Thibodaux,1,1,0,1,0,0,0,1,1,1,"14,587"
,,West Monroe,0,2,0,0,0,0,1,0,1,0,"12,350"
,Metropolitan Counties,,4,4,3,1,0,0,,,,,
,,Ascension,0,1,0,0,0,0,0,0,1,0,
,,Bossier,1,0,1,1,0,0,1,2,0,0,
,,Calcasieu,2,2,2,0,0,0,1,1,2,2,
,,Lafourche,0,1,0,0,0,0,0,0,1,0,
,,St. James,1,0,0,0,0,0,0,0,0,1,
,Nonmetropolitan Counties,,2,1,0,0,0,0,,,,,
,,Evangeline,0,1,0,0,0,0,0,1,0,0,
,,Madison,2,0,0,0,0,0,2,0,0,0,
Maine,Total,,10,2,7,0,0,0,,,,,
,Cities,,8,2,7,0,0,0,,,,,
,,Augusta,0,1,1,0,0,0,0,1,0,1,"18,629"
,,Biddeford,0,0,1,0,0,0,0,0,1,0,"21,545"
,,Lewiston,2,0,0,0,0,0,0,0,0,2,"35,865"
,,Portland,4,0,1,0,0,0,1,1,2,1,"66,458"
,,Rockland,1,0,0,0,0,0,0,0,1,0,"7,128"
,,Saco,1,0,3,0,0,0,1,2,1,0,"19,908"
,,Sanford,0,0,1,0,0,0,0,1,0,0,"21,233"
,,South Portland,0,1,0,0,0,0,0,0,0,1,"25,686"
,Nonmetropolitan Counties,,1,0,0,0,0,0,,,,,
,,Franklin,1,0,0,0,0,0,0,0,0,1,
,State Police Agencies,,1,0,0,0,0,0,,,,,
,,Maine State Police,1,0,0,0,0,0,1,0,0,0,
Maryland,Total,,7,4,7,1,0,0,,,,,
,Cities,,1,0,1,0,0,0,,,,,
,,Takoma Park,0,0,1,0,0,0,0,0,1,0,"17,893"
,,Westminster,1,0,0,0,0,0,1,0,0,0,"18,664"
,Universities and Colleges,,1,0,0,1,0,0,,,,,
,,University of Maryland:,,,,,,,,,,,
,,Baltimore County,0,0,0,1,0,0,1,0,0,0,"15,681"
,,College Park,1,0,0,0,0,0,0,0,1,0,"44,052"
,Metropolitan Counties,,4,4,6,0,0,0,,,,,
,,Carroll,1,0,0,0,0,0,1,0,0,0,
,,Harford,1,0,0,0,0,0,0,,1,0,
,,Montgomery County Police Department,0,3,1,0,0,0,2,2,0,0,
,,Prince George's County Police Department2,2,1,5,0,0,0,1,0,2,4,
,Other Agencies,,1,0,0,0,0,0,,,,,
,,Natural Resources Police,1,0,0,0,0,0,1,0,0,0,
Massachusetts,Total,,213,101,92,1,2,7,,,,,
,Cities,,202,88,86,1,2,7,,,,,
,,Acton,4,2,0,0,0,0,2,1,2,1,"23,780"
,,Amherst,0,0,0,0,1,0,0,1,0,0,"39,603"
,,Andover,0,2,0,0,0,0,0,0,1,1,"36,547"
,,Arlington2,3,3,2,0,0,1,1,3,1,2,"45,614"
,,Ashburnham,0,0,1,0,0,0,0,1,0,0,"6,330"
,,Attleboro,0,0,1,0,0,0,0,1,0,0,"44,959"
,,Barnstable2,3,3,0,0,0,0,2,0,3,0,"44,032"
,,Belmont,1,0,0,0,0,0,0,0,0,1,"26,331"
,,Boston2,113,26,47,0,1,1,39,57,39,42,"698,941"
,,Braintree,1,1,0,0,0,0,0,0,2,0,"37,145"
,,Brewster,0,0,1,0,0,0,0,0,1,0,"9,725"
,,Brockton,2,0,0,0,0,0,2,0,0,0,"95,287"
,,Brookline,4,2,0,0,0,0,1,1,1,3,"58,928"
,,Cambridge2,9,6,3,0,0,2,4,4,5,5,"119,908"
,,Chilmark,1,0,0,0,0,0,0,1,0,0,920
,,Concord,1,0,0,0,0,0,1,0,0,0,"19,253"
,,Danvers2,2,2,0,0,0,0,0,1,0,2,"27,664"
,,Dracut,1,0,0,0,0,0,0,0,1,0,"31,786"
,,Easthampton,0,0,1,0,0,0,0,1,0,0,"15,979"
,,Edgartown,1,0,0,0,0,0,0,0,1,0,"4,362"
,,Everett,1,0,0,0,0,0,0,0,1,0,"47,195"
,,Fall River,0,1,0,0,0,0,1,0,0,0,"89,066"
,,Framingham,0,1,0,0,0,0,0,1,0,0,"73,127"
,,Gloucester,1,0,0,0,0,0,0,0,1,0,"30,362"
,,Greenfield,1,1,1,0,0,0,1,1,1,0,"17,464"
,,Hamilton2,1,1,0,0,0,0,0,0,1,0,"8,075"
,,Haverhill2,4,2,1,0,0,0,0,3,2,1,"63,935"
,,Hingham,1,0,0,0,0,0,0,1,0,0,"23,960"
,,Hull2,1,1,0,0,0,0,0,0,1,0,"10,402"
,,Kingston,0,1,0,0,0,0,0,0,1,0,"13,758"
,,Leominster,1,0,0,0,0,0,0,0,0,1,"41,631"
,,Lynn,2,4,1,0,0,0,0,2,5,0,"94,449"
,,Malden,2,1,0,0,0,0,0,1,0,2,"60,746"
,,Manchester-by-the-Sea,0,3,0,0,0,0,3,0,0,0,"5,423"
,,Medford,1,3,0,0,0,0,0,1,1,2,"57,484"
,,Medway,0,1,0,0,0,0,1,0,0,0,"13,405"
,,Methuen,0,1,0,0,0,0,0,1,0,0,"50,727"
,,Milton,1,0,1,0,0,0,1,1,0,0,"27,471"
,,Montague,0,1,0,0,0,0,0,0,0,1,"8,298"
,,Natick,1,0,1,0,0,0,1,0,1,0,"36,358"
,,Needham,0,1,0,0,0,0,0,1,0,0,"31,275"
,,Newburyport,1,0,1,0,0,0,0,2,0,0,"18,158"
,,Newton2,2,1,2,0,0,1,3,0,0,2,"88,658"
,,North Andover,0,1,0,0,0,0,0,1,0,0,"31,428"
,,Northampton,1,0,2,0,0,0,0,2,0,1,"28,735"
,,Oak Bluffs,2,0,0,0,0,0,1,0,1,0,"4,681"
,,Pepperell,0,1,0,0,0,0,0,1,0,0,"12,146"
,,Pittsfield,0,0,1,0,0,0,0,0,1,0,"42,268"
,,Provincetown,4,0,1,0,0,0,1,2,1,1,"2,939"
,,Quincy,3,2,2,0,0,0,2,2,2,1,"94,113"
,,Randolph,1,0,0,0,0,0,0,0,0,1,"34,385"
,,Revere,1,0,0,0,0,0,0,0,0,1,"53,654"
,,Salem2,1,3,5,0,0,1,1,4,1,2,"43,443"
,,Sharon,0,1,0,0,0,0,0,1,0,0,"18,973"
,,Somerville,3,2,0,0,0,0,1,1,1,2,"81,668"
,,Spencer,1,1,0,0,0,0,0,0,2,0,"11,911"
,,Springfield2,7,0,1,1,0,0,1,2,2,3,"154,306"
,,Sturbridge,1,0,0,0,0,0,0,1,0,0,"9,611"
,,Sunderland2,1,1,0,0,0,0,0,0,1,0,"3,656"
,,Swampscott,1,1,1,0,0,0,1,0,1,1,"15,296"
,,Tewksbury,0,0,1,0,0,0,0,1,0,0,"31,424"
,,Tisbury,0,0,1,0,0,0,0,1,0,0,"4,116"
,,Waltham,2,0,0,0,0,0,0,1,1,0,"62,737"
,,Webster2,0,0,1,0,0,1,0,0,1,0,"16,925"
,,Wilbraham2,1,1,0,0,0,0,0,0,1,0,"14,730"
,,Winchester,1,0,2,0,0,0,1,0,0,2,"22,850"
,,Winthrop,0,1,0,0,0,0,0,1,0,0,"18,692"
,,Worcester,4,2,4,0,0,0,1,5,1,3,"184,945"
,Universities and Colleges,,10,13,5,0,0,0,,,,,
,,Boston University,1,0,1,0,0,0,0,0,0,2,"41,418"
,,Fitchburg State University,0,0,1,0,0,0,0,0,0,1,"11,496"
,,Framingham State University,1,0,0,0,0,0,1,,0,0,"9,007"
,,Harvard University,2,1,0,0,0,0,0,0,3,0,"40,803"
,,Massachusetts College of Liberal Arts,0,1,0,0,0,0,0,1,0,0,"2,157"
,,Massasoit Community College,0,1,0,0,0,0,0,1,0,0,"10,323"
,,Northeastern University,3,1,0,0,0,0,3,0,0,1,"27,795"
,,Salem State University,0,0,1,0,0,0,1,0,0,0,"10,556"
,,Smith College,0,1,0,0,0,0,0,0,0,1,"3,259"
,,"Tufts University, Medford",0,1,1,0,0,0,0,0,1,1,"12,492"
,,Westfield State University,1,0,0,0,0,0,0,0,1,0,"7,598"
,,Wheaton College,1,6,1,0,0,0,1,0,0,7,"1,715"
,,Worcester Polytechnic Institute2,1,1,0,0,0,0,0,0,1,0,"7,338"
,Other Agencies,,1,0,1,0,0,0,,,,,
,,Massachusetts Bay Transportation Authority:  ,,,,,,,,,,,
,,Middlesex County,0,0,1,0,0,0,1,,,,
,,Norfolk County,1,0,0,0,0,0,1,,,,
Michigan,Total,,313,51,44,9,15,2,,,,,
,Cities,,208,33,35,9,12,0,,,,,
,,Adrian,2,0,0,0,0,0,0,0,1,1,"20,334"
,,Albion,2,0,0,1,0,0,1,1,0,1,"8,462"
,,Allen Park,1,0,0,0,0,0,1,0,0,0,"26,945"
,,Almont,1,0,0,0,0,0,0,0,0,1,"2,814"
,,Ann Arbor,3,0,0,0,0,0,0,0,3,0,"122,893"
